"Species","Subarea","LngtClas","CPUE_number_per_hour"
"Pleuronectes platessa","43F0",230,5.35188888888889
"Gadus morhua","43F1",230,1.25
"Gadus morhua","43F2",230,7.09090909090909
"Pleuronectes platessa","43F2",230,1
"Gadus morhua","43F3",230,2.5666
"Pleuronectes platessa","43F3",230,0.75
"Gadus morhua","43F4",230,1.88883333333333
"Pleuronectes platessa","43F4",230,2
"Gadus morhua","43F5",230,7.37157142857143
"Pleuronectes platessa","43F5",230,1
"Gadus morhua","43F6",230,16.7941176470588
"Pleuronectes platessa","43F6",230,2.25
"Gadus morhua","43F7",230,8.3333
"Pleuronectes platessa","43F7",230,8
"Gadus morhua","43F8",230,8.20833333333333
"Pleuronectes platessa","43F8",230,15.359
"Pleuronectes platessa","43F9",230,55.2835333333333
"Gadus morhua","43G0",230,2.4
"Pleuronectes platessa","43G0",230,10.6315789473684
"Gadus morhua","43G1",230,5.37433333333333
"Pleuronectes platessa","43G1",230,2.44004545454545
"Gadus morhua","43G2",230,7.7
"Pleuronectes platessa","43G2",230,10.0625
"Pleuronectes platessa","44E6",230,3.69230769230769
"Pleuronectes platessa","44E7",230,4.14285714285714
"Gadus morhua","44E8",230,4
"Pleuronectes platessa","44E8",230,7.64446666666667
"Gadus morhua","44E9",230,0.972222222222222
"Pleuronectes platessa","44E9",230,2.65275
"Gadus morhua","44F0",230,0.7668
"Pleuronectes platessa","44F0",230,0.7668
"Gadus morhua","44F1",230,1.35573333333333
"Pleuronectes platessa","44F1",230,1
"Gadus morhua","44F2",230,1.78571428571429
"Pleuronectes platessa","44F2",230,2
"Gadus morhua","44F3",230,3.78790909090909
"Gadus morhua","44F4",230,3.1666875
"Gadus morhua","44F5",230,5.26190476190476
"Gadus morhua","44F8",230,17.9953333333333
"Pleuronectes platessa","44F8",230,5.62044444444444
"Gadus morhua","44F9",230,15.1715
"Pleuronectes platessa","44F9",230,5.40545454545455
"Gadus morhua","44G0",230,21.8832727272727
"Pleuronectes platessa","44G0",230,23.9427826086957
"Gadus morhua","44G1",230,5.28705555555556
"Pleuronectes platessa","44G1",230,6.12727272727273
"Gadus morhua","45E6",230,3.5
"Pleuronectes platessa","45E6",230,9.7
"Gadus morhua","45E7",230,1.6665
"Pleuronectes platessa","45E7",230,13.9200416666667
"Gadus morhua","45E8",230,0.722333333333333
"Pleuronectes platessa","45E8",230,5.1979375
"Gadus morhua","45E9",230,0.75
"Pleuronectes platessa","45E9",230,1.625
"Gadus morhua","45F0",230,1
"Gadus morhua","45F1",230,1.35
"Gadus morhua","45F2",230,2.71845454545455
"Gadus morhua","45F3",230,2.33333333333333
"Gadus morhua","45F4",230,2.25454545454545
"Gadus morhua","45F9",230,3.44444444444444
"Gadus morhua","45G0",230,4.66671428571429
"Pleuronectes platessa","45G0",230,1.5334
"Gadus morhua","45G1",230,5.49211764705882
"Pleuronectes platessa","45G1",230,3.41661538461538
"Pleuronectes platessa","46E6",230,54.8333333333333
"Gadus morhua","46E7",230,2
"Pleuronectes platessa","46E7",230,11.6565714285714
"Gadus morhua","46E8",230,3
"Pleuronectes platessa","46E8",230,7.28571428571429
"Gadus morhua","46E9",230,0.667
"Gadus morhua","46F0",230,2
"Gadus morhua","46F1",230,2
"Pleuronectes platessa","46F1",230,0.8335
"Gadus morhua","46F2",230,2.333375
"Gadus morhua","46F3",230,1.81488888888889
"Gadus morhua","46G0",230,9.16671428571429
"Pleuronectes platessa","46G0",230,1.82053846153846
"Gadus morhua","46G1",230,3.66666666666667
"Pleuronectes platessa","46G1",230,2
"Gadus morhua","47E6",230,6
"Pleuronectes platessa","47E6",230,2
"Gadus morhua","47E7",230,1.98933333333333
"Pleuronectes platessa","47E7",230,6.0258
"Gadus morhua","47E8",230,1.4445
"Pleuronectes platessa","47E8",230,3.7222
"Gadus morhua","47E9",230,1
"Gadus morhua","47F0",230,2.11111111111111
"Gadus morhua","47F1",230,2
"Gadus morhua","47F2",230,1.80957142857143
"Gadus morhua","47F3",230,2
"Pleuronectes platessa","47F3",230,2
"Pleuronectes platessa","48E7",230,2
"Pleuronectes platessa","48E8",230,2.875
"Gadus morhua","48E9",230,1.2
"Pleuronectes platessa","48E9",230,1
"Gadus morhua","48F0",230,1.5
"Gadus morhua","48F1",230,2.41666666666667
"Gadus morhua","48F3",230,1
"Pleuronectes platessa","49E8",230,6.83333333333333
"Gadus morhua","49E9",230,1.22233333333333
"Gadus morhua","49F0",230,1.75
"Gadus morhua","49F1",230,1.75
"Gadus morhua","49F2",230,0.881142857142857
"Gadus morhua","49F3",230,3
"Gadus morhua","50E9",230,1
"Gadus morhua","50F0",230,1
"Gadus morhua","50F1",230,1
"Gadus morhua","50F2",230,1
"Gadus morhua","51E9",230,2
"Gadus morhua","51F0",230,2
"Gadus morhua","51F1",230,1.5
"Pleuronectes platessa","32F1",240,6.18630769230769
"Gadus morhua","32F2",240,3.5
"Pleuronectes platessa","32F2",240,2.42723529411765
"Pleuronectes platessa","32F3",240,32.6363636363636
"Gadus morhua","33F2",240,2
"Pleuronectes platessa","33F2",240,5.55555555555556
"Pleuronectes platessa","33F3",240,4.91544444444444
"Pleuronectes platessa","33F4",240,4.55141666666667
"Gadus morhua","34F2",240,4
"Pleuronectes platessa","34F2",240,4.0145
"Pleuronectes platessa","34F3",240,3.27909090909091
"Pleuronectes platessa","34F4",240,3.3736
"Pleuronectes platessa","35F0",240,1
"Gadus morhua","35F1",240,10
"Pleuronectes platessa","35F1",240,11.221125
"Pleuronectes platessa","35F2",240,7.61552631578947
"Pleuronectes platessa","35F3",240,6.1810625
"Gadus morhua","35F4",240,2
"Pleuronectes platessa","35F4",240,8.0664375
"Gadus morhua","36F0",240,2.66666666666667
"Pleuronectes platessa","36F0",240,3.32235294117647
"Gadus morhua","36F1",240,3
"Pleuronectes platessa","36F1",240,8.66666666666667
"Gadus morhua","36F2",240,4.02783333333333
"Pleuronectes platessa","36F2",240,7.67638888888889
"Gadus morhua","36F3",240,1
"Pleuronectes platessa","36F3",240,4.85508695652174
"Gadus morhua","36F4",240,4
"Pleuronectes platessa","36F4",240,6.40904545454545
"Gadus morhua","36F5",240,0.667
"Pleuronectes platessa","36F5",240,8.84442857142857
"Gadus morhua","36F6",240,11.3333333333333
"Pleuronectes platessa","36F6",240,10.9
"Pleuronectes platessa","36F7",240,30.5
"Gadus morhua","37E9",240,4.66666666666667
"Gadus morhua","37F0",240,4.9445
"Pleuronectes platessa","37F0",240,5.62038888888889
"Gadus morhua","37F1",240,1.11133333333333
"Pleuronectes platessa","37F1",240,5.6599375
"Gadus morhua","37F2",240,4.667
"Pleuronectes platessa","37F2",240,5.29418181818182
"Gadus morhua","37F3",240,2.98314285714286
"Pleuronectes platessa","37F3",240,9.61331578947368
"Gadus morhua","37F4",240,1.66666666666667
"Pleuronectes platessa","37F4",240,4.95238095238095
"Gadus morhua","37F5",240,0.778
"Pleuronectes platessa","37F5",240,7.8125
"Gadus morhua","37F6",240,2.5
"Pleuronectes platessa","37F6",240,7.00052380952381
"Gadus morhua","37F7",240,15.04175
"Pleuronectes platessa","37F7",240,10.7691904761905
"Gadus morhua","37F8",240,11
"Pleuronectes platessa","37F8",240,107.389
"Gadus morhua","38E8",240,2
"Gadus morhua","38E9",240,3
"Pleuronectes platessa","38E9",240,1.61111111111111
"Gadus morhua","38F0",240,3.53083333333333
"Pleuronectes platessa","38F0",240,3.889
"Gadus morhua","38F1",240,1.7
"Pleuronectes platessa","38F1",240,5.1875
"Pleuronectes platessa","38F2",240,3.9805
"Gadus morhua","38F3",240,3.66675
"Pleuronectes platessa","38F3",240,6.92984210526316
"Gadus morhua","38F4",240,7.9334
"Pleuronectes platessa","38F4",240,13.6174210526316
"Gadus morhua","38F5",240,6.41675
"Pleuronectes platessa","38F5",240,3.55
"Gadus morhua","38F6",240,5.66675
"Pleuronectes platessa","38F6",240,5.1507619047619
"Gadus morhua","38F7",240,9.9332
"Pleuronectes platessa","38F7",240,9.73988235294118
"Gadus morhua","39E8",240,4
"Gadus morhua","39E9",240,2.71428571428571
"Pleuronectes platessa","39E9",240,2.60609090909091
"Gadus morhua","39F0",240,2.53171428571429
"Pleuronectes platessa","39F0",240,2.6333
"Gadus morhua","39F1",240,3.35188888888889
"Pleuronectes platessa","39F1",240,2.552
"Gadus morhua","39F2",240,4.1945
"Pleuronectes platessa","39F2",240,7.25
"Gadus morhua","39F3",240,1.3335
"Pleuronectes platessa","39F3",240,9.09536363636364
"Gadus morhua","39F4",240,2.6945
"Pleuronectes platessa","39F4",240,11.346
"Gadus morhua","39F5",240,3.8668
"Pleuronectes platessa","39F5",240,15.8588571428571
"Gadus morhua","39F6",240,2.2
"Pleuronectes platessa","39F6",240,14.3961052631579
"Gadus morhua","39F7",240,0.8335
"Pleuronectes platessa","39F7",240,12.2926470588235
"Pleuronectes platessa","39F8",240,68.5
"Gadus morhua","40E8",240,1.66666666666667
"Pleuronectes platessa","40E8",240,2.15
"Gadus morhua","40E9",240,1.916625
"Pleuronectes platessa","40E9",240,2.40275
"Gadus morhua","40F0",240,1.30558333333333
"Pleuronectes platessa","40F0",240,1.75
"Gadus morhua","40F1",240,2.1945
"Pleuronectes platessa","40F1",240,1.125
"Gadus morhua","40F2",240,2.86363636363636
"Pleuronectes platessa","40F2",240,1.5
"Gadus morhua","40F3",240,7.6666
"Pleuronectes platessa","40F3",240,2.33333333333333
"Gadus morhua","40F4",240,5.44433333333333
"Pleuronectes platessa","40F4",240,3.6875
"Gadus morhua","40F5",240,3.23814285714286
"Pleuronectes platessa","40F5",240,2.61538461538462
"Gadus morhua","40F6",240,3.7334
"Pleuronectes platessa","40F6",240,15.1052631578947
"Gadus morhua","40F7",240,2
"Pleuronectes platessa","40F7",240,12.2857142857143
"Gadus morhua","41E7",240,3
"Pleuronectes platessa","41E7",240,3.39285714285714
"Gadus morhua","41E8",240,2.6
"Pleuronectes platessa","41E8",240,4.89623529411765
"Gadus morhua","41E9",240,1.33325
"Pleuronectes platessa","41E9",240,9.511
"Gadus morhua","41F0",240,1.38883333333333
"Pleuronectes platessa","41F0",240,1.4445
"Gadus morhua","41F1",240,1.8301
"Pleuronectes platessa","41F1",240,1.41675
"Gadus morhua","41F2",240,3.36666666666667
"Pleuronectes platessa","41F2",240,2
"Gadus morhua","41F3",240,2.34369230769231
"Pleuronectes platessa","41F3",240,3.66666666666667
"Gadus morhua","41F4",240,2
"Pleuronectes platessa","41F4",240,3.5288
"Gadus morhua","41F5",240,2.96972727272727
"Pleuronectes platessa","41F5",240,7.873
"Gadus morhua","41F6",240,6.5555
"Pleuronectes platessa","41F6",240,24.2671111111111
"Gadus morhua","41F7",240,2
"Pleuronectes platessa","41F7",240,27.7322727272727
"Gadus morhua","41G0",240,7.33333333333333
"Pleuronectes platessa","41G0",240,17.85
"Gadus morhua","41G1",240,3.14285714285714
"Pleuronectes platessa","41G1",240,34.1428571428571
"Gadus morhua","41G2",240,4.2333
"Pleuronectes platessa","41G2",240,1.47225
"Gadus morhua","42E7",240,0.5
"Pleuronectes platessa","42E7",240,7.828125
"Gadus morhua","42E8",240,1.29014285714286
"Pleuronectes platessa","42E8",240,11.1924285714286
"Gadus morhua","42E9",240,1.5334
"Pleuronectes platessa","42E9",240,4.67594444444444
"Gadus morhua","42F0",240,0.875
"Pleuronectes platessa","42F0",240,1.61111111111111
"Gadus morhua","42F1",240,1.33342857142857
"Pleuronectes platessa","42F1",240,1
"Gadus morhua","42F2",240,2.8333
"Pleuronectes platessa","42F2",240,0.75
"Gadus morhua","42F3",240,5.30194117647059
"Pleuronectes platessa","42F3",240,1.1334
"Gadus morhua","42F4",240,0.870444444444444
"Pleuronectes platessa","42F4",240,1.22233333333333
"Gadus morhua","42F5",240,1.3334
"Pleuronectes platessa","42F5",240,1.33333333333333
"Gadus morhua","42F6",240,7.96875
"Pleuronectes platessa","42F6",240,23.2459333333333
"Gadus morhua","42F7",240,7.16666666666667
"Pleuronectes platessa","42F7",240,19.0049285714286
"Gadus morhua","42G1",240,6.61675
"Pleuronectes platessa","42G1",240,7.2697619047619
"Gadus morhua","42G2",240,5.1125
"Pleuronectes platessa","42G2",240,8.21509090909091
"Gadus morhua","43E8",240,1.677125
"Pleuronectes platessa","43E8",240,5.85442857142857
"Gadus morhua","43E9",240,1.125125
"Pleuronectes platessa","43E9",240,6.87747058823529
"Gadus morhua","43F0",240,1.79175
"Pleuronectes platessa","43F0",240,5.38891666666667
"Gadus morhua","43F1",240,1.6666
"Gadus morhua","43F2",240,5.82053846153846
"Gadus morhua","43F3",240,1.7
"Pleuronectes platessa","43F3",240,1
"Gadus morhua","43F4",240,1.70825
"Pleuronectes platessa","43F4",240,1.5
"Gadus morhua","43F5",240,9.5202
"Pleuronectes platessa","43F5",240,1
"Gadus morhua","43F6",240,23.3666666666667
"Pleuronectes platessa","43F6",240,2.75
"Gadus morhua","43F7",240,9
"Pleuronectes platessa","43F7",240,3.078
"Gadus morhua","43F8",240,9.98807142857143
"Pleuronectes platessa","43F8",240,14.1607142857143
"Gadus morhua","43F9",240,0.667
"Pleuronectes platessa","43F9",240,49.9978
"Gadus morhua","43G0",240,2.25
"Pleuronectes platessa","43G0",240,7.8125
"Gadus morhua","43G1",240,4.78572222222222
"Pleuronectes platessa","43G1",240,2.35382608695652
"Gadus morhua","43G2",240,5.30952380952381
"Pleuronectes platessa","43G2",240,9.23529411764706
"Pleuronectes platessa","44E6",240,4.09090909090909
"Gadus morhua","44E7",240,2
"Pleuronectes platessa","44E7",240,2.79166666666667
"Gadus morhua","44E8",240,2.8335
"Pleuronectes platessa","44E8",240,6.63157894736842
"Gadus morhua","44E9",240,0.875
"Pleuronectes platessa","44E9",240,2.80769230769231
"Gadus morhua","44F0",240,1.000125
"Pleuronectes platessa","44F0",240,1.16675
"Gadus morhua","44F1",240,2.2025
"Pleuronectes platessa","44F1",240,1.7334
"Gadus morhua","44F2",240,2.2
"Pleuronectes platessa","44F2",240,6
"Gadus morhua","44F3",240,4.90283333333333
"Gadus morhua","44F4",240,3.208375
"Gadus morhua","44F5",240,4.925
"Gadus morhua","44F8",240,29.4705882352941
"Pleuronectes platessa","44F8",240,6.139
"Gadus morhua","44F9",240,15.90835
"Pleuronectes platessa","44F9",240,5.70055
"Gadus morhua","44G0",240,23.9847391304348
"Pleuronectes platessa","44G0",240,23.7840434782609
"Gadus morhua","44G1",240,5.17416666666667
"Pleuronectes platessa","44G1",240,5.90952380952381
"Gadus morhua","45E6",240,2
"Pleuronectes platessa","45E6",240,8.55
"Gadus morhua","45E7",240,1
"Pleuronectes platessa","45E7",240,11.2766666666667
"Gadus morhua","45E8",240,1.458375
"Pleuronectes platessa","45E8",240,6.21570588235294
"Gadus morhua","45E9",240,1
"Pleuronectes platessa","45E9",240,1.375
"Gadus morhua","45F0",240,1.36116666666667
"Pleuronectes platessa","45F0",240,0.8335
"Gadus morhua","45F1",240,1.58333333333333
"Gadus morhua","45F2",240,2.22830769230769
"Gadus morhua","45F3",240,3.18181818181818
"Pleuronectes platessa","45F3",240,0.5
"Gadus morhua","45F4",240,3.78888888888889
"Gadus morhua","45F9",240,4.22222222222222
"Gadus morhua","45G0",240,4.54757142857143
"Pleuronectes platessa","45G0",240,0.944666666666667
"Gadus morhua","45G1",240,5.2374375
"Pleuronectes platessa","45G1",240,3.7291875
"Gadus morhua","46E6",240,2
"Pleuronectes platessa","46E6",240,47.1666666666667
"Gadus morhua","46E7",240,2.9846
"Pleuronectes platessa","46E7",240,10.595
"Gadus morhua","46E8",240,2
"Pleuronectes platessa","46E8",240,7.77777777777778
"Gadus morhua","46E9",240,0.6665
"Gadus morhua","46F0",240,2.5
"Gadus morhua","46F1",240,2.33333333333333
"Gadus morhua","46F2",240,2.6666
"Gadus morhua","46F3",240,1.6834
"Gadus morhua","46G0",240,7.8125
"Pleuronectes platessa","46G0",240,1.40492857142857
"Gadus morhua","46G1",240,2
"Pleuronectes platessa","46G1",240,5
"Gadus morhua","47E6",240,6
"Gadus morhua","47E7",240,1.97575
"Pleuronectes platessa","47E7",240,8.21989473684211
"Gadus morhua","47E8",240,1.881
"Pleuronectes platessa","47E8",240,3.83331578947368
"Gadus morhua","47E9",240,1.22233333333333
"Gadus morhua","47F0",240,1.61854545454545
"Gadus morhua","47F1",240,1.7
"Gadus morhua","47F2",240,1.375
"Pleuronectes platessa","47F2",240,0.667
"Pleuronectes platessa","48E7",240,2
"Gadus morhua","48E8",240,2
"Pleuronectes platessa","48E8",240,3.625
"Gadus morhua","48E9",240,1.33333333333333
"Gadus morhua","48F0",240,1
"Pleuronectes platessa","48F0",240,1
"Gadus morhua","48F1",240,1.33333333333333
"Gadus morhua","48F2",240,1
"Pleuronectes platessa","48F2",240,1
"Gadus morhua","48F3",240,2
"Gadus morhua","49E8",240,2
"Pleuronectes platessa","49E8",240,4.25
"Gadus morhua","49E9",240,0.667
"Pleuronectes platessa","49E9",240,1.5
"Gadus morhua","49F0",240,1
"Gadus morhua","49F1",240,2.25
"Gadus morhua","49F2",240,1.27783333333333
"Gadus morhua","49F3",240,1.5
"Gadus morhua","50E9",240,2.5
"Pleuronectes platessa","50E9",240,1
"Gadus morhua","50F0",240,0.667
"Gadus morhua","50F1",240,1
"Gadus morhua","50F2",240,1.4
"Gadus morhua","51E8",240,2
"Gadus morhua","51E9",240,2
"Gadus morhua","51F1",240,1
"Pleuronectes platessa","32F1",250,4.69888235294118
"Pleuronectes platessa","32F2",250,2.7646
"Gadus morhua","32F3",250,4
"Pleuronectes platessa","32F3",250,20.088
"Gadus morhua","33F2",250,2.98333333333333
"Pleuronectes platessa","33F2",250,6.80646153846154
"Gadus morhua","33F3",250,2
"Pleuronectes platessa","33F3",250,4.4576
"Gadus morhua","33F4",250,6
"Pleuronectes platessa","33F4",250,3.83136363636364
"Gadus morhua","34F2",250,6.33333333333333
"Pleuronectes platessa","34F2",250,3.87458823529412
"Gadus morhua","34F3",250,1
"Pleuronectes platessa","34F3",250,2.3205
"Pleuronectes platessa","34F4",250,4.99733333333333
"Gadus morhua","35F1",250,12
"Pleuronectes platessa","35F1",250,7.16836842105263
"Pleuronectes platessa","35F2",250,9.30355555555555
"Pleuronectes platessa","35F3",250,4.26438095238095
"Gadus morhua","35F4",250,2
"Pleuronectes platessa","35F4",250,7.25842857142857
"Gadus morhua","36F0",250,3.21866666666667
"Pleuronectes platessa","36F0",250,3.32733333333333
"Gadus morhua","36F1",250,5
"Pleuronectes platessa","36F1",250,6.98611111111111
"Gadus morhua","36F2",250,5.6
"Pleuronectes platessa","36F2",250,9.378
"Pleuronectes platessa","36F3",250,5.26665
"Gadus morhua","36F4",250,0.666666666666667
"Pleuronectes platessa","36F4",250,5.36509523809524
"Gadus morhua","36F5",250,1.25
"Pleuronectes platessa","36F5",250,6.98414285714286
"Gadus morhua","36F6",250,15.3333333333333
"Pleuronectes platessa","36F6",250,6.83333333333333
"Gadus morhua","36F7",250,2
"Pleuronectes platessa","36F7",250,26.75
"Gadus morhua","37E9",250,8.66666666666667
"Gadus morhua","37F0",250,5.9334
"Pleuronectes platessa","37F0",250,4.71057894736842
"Gadus morhua","37F1",250,2.08325
"Pleuronectes platessa","37F1",250,10.2988333333333
"Gadus morhua","37F2",250,2.2666
"Pleuronectes platessa","37F2",250,4.81573333333333
"Gadus morhua","37F3",250,4.52233333333333
"Pleuronectes platessa","37F3",250,10.4857142857143
"Gadus morhua","37F4",250,2.73814285714286
"Pleuronectes platessa","37F4",250,4.90582608695652
"Gadus morhua","37F5",250,2.05533333333333
"Pleuronectes platessa","37F5",250,6.26742857142857
"Gadus morhua","37F6",250,3.25
"Pleuronectes platessa","37F6",250,6.33152380952381
"Gadus morhua","37F7",250,6.9585
"Pleuronectes platessa","37F7",250,7.91777777777778
"Gadus morhua","37F8",250,11
"Pleuronectes platessa","37F8",250,71.4443333333333
"Gadus morhua","38E8",250,3
"Gadus morhua","38E9",250,3.17264285714286
